courses,link,origin_site,profession,subscription,scope
FinTech and the Transformation in Financial Services,https://www.coursera.org/learn/fintech-transformation-financial-services,Coursera.org,Financial Planner/manager/Financial Analyst,free,Services
Understanding Modern Finance Specialization,https://www.coursera.org/specializations/understanding-modern-finance,Coursera.org,Financial Planner/manager/Financial Analyst,free,Services
Blockchain Revolution in Financial Services Specialization,https://www.coursera.org/specializations/blockchain-financial-services,Coursera.org,Financial Planner/manager/Financial Analyst,free,Services
Financial Accounting,https://www.edx.org/course/finance-accounting,edx.org,Financial Planner/manager/Financial Analyst,free,Services
Foundations of Modern Finance I,https://www.edx.org/course/foundations-of-modern-finance-i,edx.org,Financial Planner/manager/Financial Analyst,free,Services
Foundations of Modern Finance II,https://www.edx.org/course/foundations-of-modern-finance-ii,edx.org,Financial Planner/manager/Financial Analyst,free,Services
Financial Independence Mastery Course,https://www.udemy.com/course/financial-independence-mastery-course/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Build Your Own Financial Planning Spreadsheet,https://www.udemy.com/course/build-your-own-financial-planning-spreadsheet/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Financial Planning For Long-Term Care,https://www.udemy.com/course/financial-planning-for-long-term-care/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Basic Accounting Skills for Business Owners,https://www.udemy.com/course/accounting-for-business-owners/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Assessing Your Financial Fitness,https://www.udemy.com/course/assessing-your-financial-fitness/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Managing Your Personal Finances,https://www.udemy.com/course/managing-your-personal-finances/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Introduction to Financial Modeling,https://www.udemy.com/course/financial-modeling-asimplemodel/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Financial Management for Beginner,https://www.udemy.com/course/financial-management-for-beginner/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Introduction to Financial Accounting,https://www.udemy.com/course/introduction-to-financial-accounting-course/,www.udemy.com,Financial Planner/manager/Financial Analyst,free,Services
Finance Fundamentals: Financial Services after the Banking Crisis,https://www.futurelearn.com/courses/financial-services-after-the-banking-crisis,futurelearn.com,Financial Planner/manager/Financial Analyst,free,Services
Finance Fundamentals: Financial Planning and Budgeting,https://www.futurelearn.com/courses/personal-financial-planning-and-budgeting,futurelearn.com,Financial Planner/manager/Financial Analyst,free,Services
Finance Fundamentals: Managing the Household Balance Sheet,https://www.futurelearn.com/courses/managing-the-household-balance-sheet,futurelearn.com,Financial Planner/manager/Financial Analyst,free,Services
Introduction to Financial Accounting,https://www.futurelearn.com/courses/introduction-to-financial-accounting-organizations-decisions-through-numbers,futurelearn.com,Financial Planner/manager/Financial Analyst,free,Services
,,,Financial Planner/manager/Financial Analyst,,Services
