courses,link,origin_site,profession,subscription,scope
Single Page Web Applications with AngularJS,https://ru.coursera.org/learn/single-page-web-apps-with-angularjs,Coursera.org,Application Architect (Web),free,Computer Science _ IT
Cloud Computing Basics (Cloud 101),https://www.coursera.org/learn/cloud-computing-basics?edocomorp=cloud-technology-free-courses&ranMID=40328&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ql5VU8BohlEe_Gs.Ht_p1A&siteID=SAyYsTvLiGQ-ql5VU8BohlEe_Gs.Ht_p1A&utm_content=10&utm_medium=partners&utm_source=linkshare&utm_campaign=SAyYsTvLiGQ,Coursera.org,Application Architect (Web),free+certificate till 31.07,Computer Science _ IT
Web Development - Complete Fast Track Course (2019),https://www.udemy.com/course/web-development-fast-track,www.udemy.com,Application Architect (Web),free,Computer Science _ IT
Fun and creative web engineering with Python and Web2py,https://www.udemy.com/course/web-engineering-with-python-and-web2py/,www.udemy.com,Application Architect (Web),free,Computer Science _ IT
Architecting Distributed Cloud Applications,https://www.edx.org/course/architecting-distributed-cloud-applications,edx.org,Application Architect (Web),free,Computer Science _ IT
The Software Architect Code: Building the Digital World,https://www.edx.org/course/the-software-architect-code-building-the-digital-w,edx.org,Application Architect (Web),free,Computer Science _ IT
Introduction to Cloud Infrastructure Technologies,https://www.edx.org/course/introduction-to-cloud-infrastructure-technologies,edx.org,Application Architect (Web),free,Computer Science _ IT
Networking and Security Architecture with VMware NSX,https://www.coursera.org/learn/networking-security-architecture-vmware-nsx ,Coursera.org,Security Architect/Cybersecurity specialist,free,Computer Science _ IT
IT Security: Defense against the digital dark arts,https://ru.coursera.org/learn/it-security,Coursera.org,Security Architect/Cybersecurity specialist,free,Computer Science _ IT
Introduction to Cybersecurity Tools & Cyber Attacks,https://ru.coursera.org/learn/introduction-cybersecurity-cyber-attacks,Coursera.org,Security Architect/Cybersecurity specialist,free,Computer Science _ IT
Cyber Security Course for Beginners - Level 01,https://www.udemy.com/course/certified-secure-netizen,www.udemy.com,Security Architect/Cybersecurity specialist,free,Computer Science _ IT
[NEW] Cyber Security 2020,https://www.udemy.com/course/new-web-security-2020/,www.udemy.com,Security Architect/Cybersecurity specialist,free,Computer Science _ IT
AWS: Getting Started with Cloud Security,https://www.edx.org/course/aws-getting-started-with-cloud-security,edx.org,Security Architect/Cybersecurity specialist,free,Computer Science _ IT
Cloud Computing Security,https://www.edx.org/course/cloud-computing-security,edx.org,Security Architect/Cybersecurity specialist,free,Computer Science _ IT
UML Class Diagrams for Software Engineering,https://www.edx.org/course/uml-class-diagrams-for-software-engineering,edx.org,Business Inteligence Architect,free,Computer Science _ IT
Planning and Preparing SharePoint Hybrid,https://www.edx.org/course/planning-and-preparing-sharepoint-hybrid,edx.org,Business Inteligence Architect,free,Computer Science _ IT
Business Analytics Executive Overview,https://ru.coursera.org/learn/business-analytics-executive-overview,Coursera.org,Business Inteligence Architect,free,Computer Science _ IT
Business intelligence and data warehousing,https://ru.coursera.org/learn/business-intelligence-data-warehousing,Coursera.org,Business Inteligence Architect,free,Computer Science _ IT
Design and Build a Data Warehouse for Business Intelligence Implementation,https://ru.coursera.org/learn/data-warehouse-bi-building,Coursera.org,Business Inteligence Architect,free,Computer Science _ IT
How to Create a Course for Your Business,https://www.udemy.com/course/how-to-create-a-course-for-your-business,www.udemy.com,Business Inteligence Architect,free,Computer Science _ IT
Risk Management for Projects,https://www.edx.org/course/risk-management-for-projects,edx.org,Operational Risk Manager ,free,Computer Science _ IT
Risk Management in Development Projects,https://www.edx.org/course/risk-management-in-development-projects,edx.org,Operational Risk Manager ,free,Computer Science _ IT
"An Introduction to Credit Risk Management
",https://www.edx.org/course/an-introduction-to-credit-risk-management,edx.org,Operational Risk Manager ,free,Computer Science _ IT
Managing Disruptive Change,https://www.edx.org/course/managing-disruptive-change-2,edx.org,Operational Risk Manager ,free,Computer Science _ IT
Entrepreneurial Operations: Launching a Startup,https://www.edx.org/course/entrepreneurial-operations-launching-a-startup,edx.org,Operational Risk Manager ,free,Computer Science _ IT
Cloud Computing Management,https://www.edx.org/course/cloud-computing-management,edx.org,Operational Risk Manager ,free,Computer Science _ IT
Cybersecurity and Its Ten Domains,https://www.coursera.org/learn/cyber-security-domain ,Coursera.org,Operational Risk Manager ,free,Computer Science _ IT
FinTech Risk Management,https://ru.coursera.org/learn/fintech-risk-management,Coursera.org,Operational Risk Manager ,free,Computer Science _ IT
Risk Management,https://www.udemy.com/course/risk-management-y,www.udemy.com,Operational Risk Manager ,free,Computer Science _ IT
"Hazards Identification, Risk Assessment & Risk Control",https://www.udemy.com/course/hazards-identification-risk-assessment-risk-control/,www.udemy.com,Operational Risk Manager ,free,Computer Science _ IT
"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery",https://ru.coursera.org/learn/incident-response-recovery-risks-sscp,Coursera.org,Operational Risk Manager ,free,Computer Science _ IT
Strategic Applications of IT Project & Program Management,https://www.edx.org/course/strategic-applications-of-it-project-program-manag,edx.org,IT Project Manager ,,Computer Science _ IT
IT Project Management,https://www.coursera.org/learn/it-project-management,Coursera.org,IT Project Manager ,free,Computer Science _ IT
Project Management & Other Tools for Career Development Specialization,https://ru.coursera.org/specializations/project-management-success,Coursera.org,IT Project Manager ,free,Computer Science _ IT
"Engineering Project Management: Scope, Time and Cost Management",https://ru.coursera.org/learn/scope-time-management-cost,Coursera.org,IT Project Manager ,free,Computer Science _ IT
Healthcare IT Project Manager Interview Bootcamp,https://www.udemy.com/course/healthcare-it-project-manager-interview/,www.udemy.com,IT Project Manager ,free,Computer Science _ IT
Intro To Project Planning & Management For IT Engineers,https://www.udemy.com/course/crash-course-project-management/,www.udemy.com,IT Project Manager ,free,Computer Science _ IT
,https://www.codecademy.com/courses/learn-how-to-code/articles/what-is-programming,www.coacademy.com,IT Project Manager ,free,Computer Science _ IT
,https://www.codecademy.com/learn/introduction-to-javascript,www.coacademy.com,IT Project Manager ,free,Computer Science _ IT
,https://www.codecademy.com/learn/learn-sql,www.coacademy.com,IT Project Manager ,free,Computer Science _ IT
,https://www.codecademy.com/learn/learn-c-plus-plus,www.coacademy.com,IT Project Manager ,free,Computer Science _ IT
,https://www.codecademy.com/learn/make-a-website,www.coacademy.com,IT Project Manager ,free,Computer Science _ IT
,,,IT Project Manager ,,Computer Science _ IT
," https://www.codewars.com",,IT Project Manager ,free,Computer Science _ IT
,https://www.freecodecamp.org/learn/?messages=success%5B0%5D%3DSuccess%2521%2520You%2520have%2520signed%2520in%2520to%2520your%2520account.%2520Happy%2520Coding%2521,,IT Project Manager ,free,Computer Science _ IT
,https://github.com,,IT Project Manager ,,Computer Science _ IT
,Видео уроки: https://www.udemy.com,,IT Project Manager ,,Computer Science _ IT
,https://tutsplus.com/?_ga=2.223396251.1201037804.1583405684-96065810.1583317537,,IT Project Manager ,,Computer Science _ IT
,https://www.udemy.com/course/learn-python-programming-a-step-by-step-course-to-beginners/,,IT Project Manager ,,Computer Science _ IT
,https://www.udemy.com/course/network-socket-programming-in-python-3-practical-way/,,IT Project Manager ,,Computer Science _ IT
,,,IT Project Manager ,,Computer Science _ IT
,,,IT Project Manager ,,Computer Science _ IT
